Stade,Classement,Conférence,Division,Pourcentage de victoires,Record,Match précédent,Prochain match,Coach
Target Center,11,W,NW,0.524,11-10; 10th in NBA Western Conference,W 108-80 at LAC,Friday; Dec. 6 at GSW,Chris Finch (11-10)
