Stade,Classement,Conférence,Division,Pourcentage de victoires,Record,Match précédent,Prochain match,Coach
State Farm Arena,20,E,SE,0.522,12-11; 6th in NBA Eastern Conference,W 119-104 at MIL,Friday; Dec. 6 vs. LAL,Quin Snyder (12-11)
