Stade,Classement,Conférence,Division,Pourcentage de victoires,Record,Match précédent,Prochain match,Coach
Intuit Dome,10,W,P,0.583,14-10; 6th in NBA Western Conference,L 80-108 vs. MIN,Sunday; Dec. 8 vs. HOU,Tyronn Lue (14-10)
