Stade,Classement,Conférence,Division,Pourcentage de victoires,Record,Match précédent,Prochain match,Coach
Kaseya Center,13,E,SE,0.5,10-10; 7th in NBA Eastern Conference,W 134-93 vs. LAL,Saturday; Dec. 7 vs. PHO,Erik Spoelstra (10-10)
