Stade,Classement,Conférence,Division,Pourcentage de victoires,Record,Match précédent,Prochain match,Coach
Footprint Center,16,W,P,0.571,12-9; 7th in NBA Western Conference,L 124-126 at NOP,Saturday; Dec. 7 at MIA,Mike Budenholzer (12-9)
