Stade,Classement,Conférence,Division,Pourcentage de victoires,Record,Match précédent,Prochain match,Coach
Smoothie King Center,29,W,SW,0.217,5-18; 14th in NBA Western Conference,W 126-124 vs. PHO,Saturday; Dec. 7 vs. OKC,Willie Green (5-18)
