Stade,Classement,Conférence,Division,Pourcentage de victoires,Record,Match précédent,Prochain match,Coach
Golden 1 Center,15,W,P,0.435,10-13; 12th in NBA Western Conference,L 110-115 at MEM,Friday; Dec. 6 at SAS,Mike Brown (10-13)
